Observation_ID,Update_Datetime,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Category,Individual_ID,Phenophase_ID,Phenophase_Category,Phenophase_Description,Observation_Date,Observation_Time,Day_of_Year,Phenophase_Status,Intensity_Category_ID,Intensity_Value,Abundance_Value,AGDD,Tmax,Tmin,Prcp,Accum_Prcp,Daylength
16039948,2019-03-07 12:41:06,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-03-07,09:22:00,66,0,-9999,-9999,-9999,663.5,14,7.5,7,416,40781
16107244,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-03-14,09:18:00,73,0,-9999,-9999,-9999,738,18.5,5.5,0,427,42163
16140126,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-03-18,07:58:00,77,0,-9999,-9999,-9999,796.75,23,9,0,427,42509
16177857,2019-04-04 10:00:30,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-03-21,09:20:00,80,0,-9999,-9999,-9999,837.5,17,6,2,438,43200
16211296,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-03-25,08:23:00,84,0,-9999,-9999,-9999,886,17.5,8.5,0,454,43546
16263463,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-03-28,09:18:00,87,0,-9999,-9999,-9999,926.25,17.5,8.5,5,477,44237
16309854,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-04-01,07:45:00,91,0,-9999,-9999,-9999,982.5,20.5,10.5,0,479,44582
16344275,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-04-04,08:05:00,94,0,-9999,-9999,-9999,1025.25,17,12,0,484,45274
16397640,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-04-08,08:08:00,98,0,-9999,-9999,-9999,1088.75,22,12.5,0,487,45619
16709228,2019-05-09 11:27:29,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-04-11,09:22:00,101,0,-9999,-9999,-9999,1133.5,19.5,10,0,487,46310
16480069,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-04-15,08:01:00,105,0,-9999,-9999,-9999,1194,17,8.5,0,487,46656
16533321,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-04-18,09:25:00,108,0,-9999,-9999,-9999,1242.75,26,11.5,0,488,47347
16579845,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-04-22,08:10:00,112,0,-9999,-9999,-9999,1311.25,27,10,0,488,47693
16619220,2019-05-02 10:34:28,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-04-25,09:17:00,115,0,-9999,-9999,-9999,1377.25,28,12.5,0,488,48038
16662265,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-04-29,08:03:00,119,0,-9999,-9999,-9999,1444.75,21,10.5,0,488,48730
16792354,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-05-02,09:34:00,122,0,-9999,-9999,-9999,1493.5,24.5,9.5,0,488,49075
16759841,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-05-06,08:32:00,126,0,-9999,-9999,-9999,1556,18,11,0,488,49421
16792320,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-05-09,09:04:00,129,0,-9999,-9999,-9999,1604,20,11,0,488,49766
16836348,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-05-13,07:57:00,133,0,-9999,-9999,-9999,1673.75,23.5,11,0,488,50458
16873331,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-05-16,09:20:00,136,0,-9999,-9999,-9999,1718.5,16,10.5,14,502,50803
16911924,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-05-20,07:50:00,140,0,-9999,-9999,-9999,1769.75,18,8.5,6,537,51149
17048456,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-05-27,00:00:00,147,0,48,-9999,-9999,1879.25,19,9.5,1,540,51840
17012298,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-05-30,00:00:00,150,0,48,-9999,-9999,1931.75,22.5,11,0,540,51840
17058910,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-06-03,00:00:00,154,0,48,-9999,-9999,2006.5,25.5,12,0,540,52186
17315138,2019-07-15 08:26:37,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-06-10,00:00:00,161,0,48,-9999,-9999,2162,37,18.5,0,540,52531
17603196,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-06-17,06:15:00,168,0,48,-9999,-9999,2313.5,27,13,0,540,52531
17603349,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-06-24,07:19:00,175,0,48,-9999,-9999,2461.75,30.5,14.5,0,540,52531
17285915,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-06-27,00:00:00,178,0,48,-9999,-9999,2519.75,24,11.5,0,540,52531
17443332,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-07-01,08:18:00,182,0,48,-9999,-9999,2599.25,26.5,13,0,540,52531
17344624,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-07-04,00:00:00,185,0,48,-9999,-9999,2660.25,28,13,0,540,52531
17603501,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-07-08,06:54:00,189,0,48,-9999,-9999,2740.75,23.5,13,0,540,52186
17412172,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-07-11,09:06:00,192,0,48,-9999,-9999,2803.25,29,15,0,540,52186
17474760,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-07-18,09:16:00,199,0,48,-9999,-9999,2959,27.5,15,0,540,51494
17603651,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-07-22,07:12:00,203,0,48,-9999,-9999,3042.25,30.5,15,0,540,51149
17532551,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-07-25,08:43:00,206,0,48,-9999,-9999,3115.5,33,17,0,540,50803
17603800,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-07-29,07:35:00,210,0,48,-9999,-9999,3208.75,29,14.5,0,540,50458
17580292,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-08-01,09:11:00,213,0,48,-9999,-9999,3269.75,25.5,14.5,0,540,50112
18026232,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-08-05,06:28:00,217,0,48,-9999,-9999,3360,29.5,14.5,0,540,49766
17635951,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-08-08,09:31:00,220,0,48,-9999,-9999,3423.25,25,14,0,540,49421
17658720,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-08-12,08:32:00,224,0,48,-9999,-9999,3512.75,33.5,16,0,540,48730
17675887,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-08-15,06:59:00,227,0,48,-9999,-9999,3595.5,38,20,0,540,48384
18026382,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-08-19,06:30:00,231,0,48,-9999,-9999,3681.75,24.5,14,0,540,48038
17742889,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-08-26,07:53:00,238,0,48,-9999,-9999,3846.25,33.5,16.5,0,540,47002
17772641,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-08-29,09:05:00,241,0,48,-9999,-9999,3912.75,26.5,17,0,540,46656
18026531,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-09-02,07:26:00,245,0,48,-9999,-9999,4008,30.5,16.5,0,540,45965
17837628,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-09-05,09:16:00,248,0,48,-9999,-9999,4074.75,27,15,0,540,45619
18026684,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-09-09,07:29:00,252,0,48,-9999,-9999,4156.25,27,14,0,540,44928
17900289,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-09-12,08:57:00,255,0,48,-9999,-9999,4222.75,33.5,17,0,540,44582
18061512,2019-09-30 08:11:57,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-09-16,08:19:00,259,0,48,-9999,-9999,4317.25,24,15.5,1,541,43891
17964402,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-09-19,07:53:00,262,0,48,-9999,-9999,4375.25,25.5,12.5,0,542,43546
18026827,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-09-23,07:39:00,266,0,48,-9999,-9999,4464.25,30.5,14.5,0,542,42854
18024329,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-09-26,08:35:00,269,0,48,-9999,-9999,4542.5,30.5,16.5,0,542,42509
20904139,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-09-30,06:27:00,273,0,48,-9999,-9999,4606,20,9,0,542,41818
18092573,2019-10-03 10:33:57,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-10-03,09:23:00,276,0,48,-9999,-9999,4654.5,23.5,9.5,0,542,41472
20786275,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-10-07,07:40:00,280,0,48,-9999,-9999,4735.25,31,16,0,542,40781
18149981,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-10-10,08:50:00,283,0,48,-9999,-9999,4792.25,25,10.5,0,542,40435
20786438,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-10-14,07:48:00,287,0,48,-9999,-9999,4863,23.5,9.5,0,542,39744
18203363,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-10-17,10:25:00,290,0,48,-9999,-9999,4912.75,22,12,0,542,39398
21060344,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-10-21,06:21:00,294,0,48,-9999,-9999,4982.5,30,13,0,542,38707
20820565,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-10-24,09:03:00,297,0,48,-9999,-9999,5051.75,31.5,17.5,0,542,38362
21060497,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-10-28,06:31:00,301,0,48,-9999,-9999,5126.25,21.5,8,0,542,37670
31589110,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-10-31,00:00:00,304,0,48,-9999,-9999,5168.25,22,7,0,542,37325
20905145,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-11-04,07:58:00,308,0,48,-9999,-9999,5235.75,25,10,0,542,36979
20931021,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-11-07,09:03:00,311,0,48,-9999,-9999,5285,21.5,10,0,542,36634
21060650,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-11-11,06:20:00,315,0,48,-9999,-9999,5352.25,24.5,12,0,542,35942
31589273,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-11-14,01:00:00,318,0,48,-9999,-9999,5399.75,17.5,10,0,542,35597
21060810,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-11-18,07:06:00,322,0,48,-9999,-9999,5465.25,24,11,0,542,35251
21045283,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-11-21,12:00:00,325,0,48,-9999,-9999,5508,18.5,7.5,0,542,35251
21061999,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-11-25,07:57:00,329,0,48,-9999,-9999,5561.75,18.5,6,0,542,34906
21178329,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-12-02,06:32:00,336,0,48,-9999,-9999,5619,13,10,19,591,34214
21164680,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-12-06,07:47:00,340,0,48,-9999,-9999,5669.5,17,10.5,0,605,34214
21179768,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-12-09,07:53:00,343,0,48,-9999,-9999,5709.25,14.5,7.5,0,637,33869
21199564,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-12-12,10:08:00,346,0,48,-9999,-9999,5746.5,16.5,12,1,644,33869
21236414,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-12-16,07:00:00,350,0,48,-9999,-9999,5789.5,13.5,4,0,648,33869
21222638,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-12-19,07:44:00,353,0,48,-9999,-9999,5819.5,14,8.5,5,660,33869
21236706,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-12-23,08:10:00,357,0,48,-9999,-9999,5858.75,13,3.5,5,672,33869
31589436,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-12-26,01:00:00,360,0,48,-9999,-9999,5883.75,14.5,4,0,680,33869
21277984,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2019-12-30,06:36:00,364,0,48,-9999,-9999,5923,15,5.5,16,696,33869
31589599,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-01-02,01:00:00,2,0,48,-9999,-9999,23.62,17.25,6.2,0,0,33952
21278434,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-01-06,07:58:00,6,0,48,-9999,-9999,64.36,14.34,4.67,0,0.31,34135
21294803,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-01-09,09:06:00,9,0,48,-9999,-9999,91.83,12.09,5.47,0,2.58,34303
21347625,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-01-13,06:34:00,13,0,48,-9999,-9999,128.6,13.24,5.09,1.54,5.45,34567
21425652,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-01-20,06:25:00,20,0,48,-9999,-9999,184.77,12.55,5.87,0,30.03,35132
21371582,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-01-23,09:18:00,23,0,48,-9999,-9999,218.58,15.17,7.09,0,31.77,35410
21425805,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-01-27,07:54:00,27,0,48,-9999,-9999,270.33,16.29,7.62,0,35.87,35812
31589762,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-01-30,01:00:00,30,0,48,-9999,-9999,307.58,18.34,8.52,0,36.53,36135
21468571,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-02-03,07:03:00,34,0,48,-9999,-9999,353.06,13.28,1.77,0,36.53,36591
21450849,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-02-06,09:16:00,37,0,48,-9999,-9999,384.64,18.57,6.13,0,36.53,36950
21468883,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-02-10,07:53:00,41,0,48,-9999,-9999,437.32,23.28,7.57,0,36.53,37450
21488953,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-02-13,09:23:00,44,0,48,-9999,-9999,479.95,16.04,6.2,0,36.53,37839
21705260,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-02-17,06:29:00,48,0,48,-9999,-9999,533.27,22.32,7.51,0,36.53,38374
21554371,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-02-20,09:01:00,51,0,48,-9999,-9999,572.2,19.59,6.91,0,36.53,38786
21570988,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-02-24,08:06:00,55,0,48,-9999,-9999,628.37,22.25,5.93,0,36.53,39348
21594306,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-02-27,09:17:00,58,0,48,-9999,-9999,678.84,24.31,9.91,0,36.53,39777
21857959,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-03-02,07:45:00,62,0,48,-9999,-9999,735.21,22.92,8.38,0,36.53,40358
21892632,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-03-05,09:03:00,65,0,48,-9999,-9999,783.29,19.28,8.71,0,36.53,40799
21922534,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-03-09,08:00:00,69,0,48,-9999,-9999,829.64,19.4,7.44,0,41.82,41394
21955342,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-03-12,09:05:00,72,0,48,-9999,-9999,877.12,22.8,8.78,0,41.82,41843
22055758,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-03-16,07:41:00,76,0,48,-9999,-9999,917.9,11.58,4.13,2.02,71.93,42445
22019497,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-03-19,09:20:00,79,0,48,-9999,-9999,948.12,16.17,6.24,0,77.4,42898
22055968,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-03-23,08:32:00,83,0,48,-9999,-9999,997.49,15.16,8.44,0,77.4,43502
22086609,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-03-26,09:07:00,86,0,48,-9999,-9999,1026.73,15.57,2.56,0,80.37,43955
22165022,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-03-30,07:42:00,90,0,48,-9999,-9999,1073.78,17.86,8.83,0,83.61,44557
22140555,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-04-02,09:14:00,93,0,48,-9999,-9999,1112.64,19.28,5.31,0,83.61,45006
22225210,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-04-06,06:56:00,97,0,48,-9999,-9999,1154.2,12.75,4.46,5.75,113.09,45600
22197840,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-04-09,09:06:00,100,0,48,-9999,-9999,1192.35,17.35,10.91,0,113.09,46042
22225915,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-04-13,08:34:00,104,0,48,-9999,-9999,1252.43,22.93,9.32,0,113.09,46623
22266861,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-04-16,09:00:00,107,0,48,-9999,-9999,1304.3,20.3,11.25,0,113.09,47052
22365897,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29408,500,Flowers,Flowers or flower buds,2020-04-20,06:40:00,111,0,48,-9999,-9999,1361.85,18.54,10.52,0,113.09,47614
